"fecha_vigencia","precio","provincia","localidad","direccion"
2024-03-02,952,"MISIONES","SANTA ANA","CRUCE RUTA NAC 12 Y PROV 103"
2024-01-03 09:00:00,831,"MISIONES","SANTA ANA","CRUCE RUTA NAC 12 Y PROV 103"
2024-01-03 09:00:00,831,"MISIONES","SANTA ANA","CRUCE RUTA NAC 12 Y PROV 103"
2023-12-08 13:00:00,485,"MISIONES","SANTA ANA","CRUCE RUTA NAC 12 Y PROV 103"
2023-12-08 13:00:00,485,"MISIONES","SANTA ANA","CRUCE RUTA NAC 12 Y PROV 103"
2023-12-13 22:00:00,659,"MISIONES","SANTA ANA","CRUCE RUTA NAC 12 Y PROV 103"
2023-12-13 22:00:00,659,"MISIONES","SANTA ANA","CRUCE RUTA NAC 12 Y PROV 103"
2024-02-01,885,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-02-01,885,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-04-01,997,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-04-01,997,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-05-01,1037,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-05-01,1037,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-06-01,1079,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-06-01,1079,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-07-01,1111,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-07-01,1111,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-03-02,952,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-03-02,952,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-01-03 09:00:00,831,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-01-03 09:00:00,831,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2023-12-08 13:00:00,479,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2023-12-08 13:00:00,479,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2023-12-13 22:00:00,659,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2023-12-13 22:00:00,659,"MISIONES","POSADAS","Nuestra Señora del Carmen 949"
2024-02-01,885,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-02-01,885,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-04-01,997,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-04-01,997,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-05-01,1037,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-05-01,1037,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-06-01,1079,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-06-01,1079,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-07-01,1111,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-07-01,1111,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-03-02,952,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-03-02,952,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-01-03 09:00:00,831,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-01-03 09:00:00,831,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2023-12-08 13:00:00,485,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2023-12-08 13:00:00,485,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2023-12-13 22:00:00,659,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2023-12-13 22:00:00,659,"MISIONES","L.N. ALEM","RUTA NAC. 14 Y PROGRESIVA 851"
2024-02-01,825,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-02-01,825,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-04-01,929,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-04-01,929,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-05-01,980,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-05-01,980,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-06-01,1021,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-06-01,1021,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-07-01,1053,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-07-01,1053,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-03-02,887,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-03-02,887,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-01-03 09:00:00,775,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-01-03 09:00:00,775,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-05-03,981,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-05-03,981,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-04-04,942,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-04-04,942,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-06-04,1022,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-06-04,1022,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2023-12-08 13:00:00,449,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2023-12-08 13:00:00,449,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2023-12-13 22:00:00,616,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2023-12-13 22:00:00,616,"BUENOS AIRES","ADROGUE","ESPORA 1491"
2024-02-01,825,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-02-01,825,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-04-01,929,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-04-01,929,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-05-01,980,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-05-01,980,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-06-01,1021,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-06-01,1021,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-07-01,1053,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-07-01,1053,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-03-02,887,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-03-02,887,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-01-03 09:00:00,775,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-01-03 09:00:00,775,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-05-03,981,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-05-03,981,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-04-04,942,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-04-04,942,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-06-04,1022,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-06-04,1022,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2023-12-08 13:00:00,449,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2023-12-08 13:00:00,449,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2023-12-13 22:00:00,616,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2023-12-13 22:00:00,616,"BUENOS AIRES","ADROGUE","ESPORA 1498"
2024-02-01,871,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-02-01,871,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-04-01,981,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-04-01,981,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-05-01,1020,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-05-01,1020,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-06-01,1061,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-06-01,1061,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-07-01,1093,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-07-01,1093,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-03-02,937,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-03-02,937,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-01-03 09:00:00,818,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-01-03 09:00:00,818,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2023-12-08 13:00:00,475,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2023-12-08 13:00:00,475,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2023-12-13 22:00:00,649,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2023-12-13 22:00:00,649,"BUENOS AIRES","SALADILLO","CABRAL Y SARMIENTO"
2024-02-01,871,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-02-01,871,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-04-01,981,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-04-01,981,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-05-01,1020,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-05-01,1020,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-06-01,1061,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-06-01,1061,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-07-01,1093,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-07-01,1093,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-03-02,937,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-03-02,937,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-01-03 09:00:00,818,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-01-03 09:00:00,818,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2023-12-08 13:00:00,475,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2023-12-08 13:00:00,475,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2023-12-13 22:00:00,649,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2023-12-13 22:00:00,649,"BUENOS AIRES","SALADILLO","RUTA 51 Y 63"
2024-02-01,871,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-02-01,871,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-04-01,981,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-04-01,981,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-05-01,1020,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-05-01,1020,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-06-01,1061,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-06-01,1061,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-07-01,1093,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-07-01,1093,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-03-02,937,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-03-02,937,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-01-03 09:00:00,818,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-01-03 09:00:00,818,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2023-12-08 13:00:00,475,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2023-12-08 13:00:00,475,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2023-12-13 22:00:00,649,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2023-12-13 22:00:00,649,"BUENOS AIRES","NORBERTO DE LA RIESTRA","SGTO. CABRAL 605"
2024-02-01,835,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-02-01,835,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-04-01,940,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-04-01,940,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-05-01,978,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-05-01,978,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-06-01,1019,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-06-01,1019,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-07-01,1051,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-07-01,1051,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-03-02,898,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-03-02,898,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-01-03 09:00:00,784,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-01-03 09:00:00,784,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-05-03,979,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-05-03,979,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-06-04,1020,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-06-04,1020,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2023-12-08 13:00:00,449,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2023-12-08 13:00:00,449,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2023-12-13 22:00:00,615,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2023-12-13 22:00:00,615,"BUENOS AIRES","ITUZAINGO","BLAS PARERA 935"
2024-02-01,871,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-02-01,871,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-04-01,981,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-04-01,981,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-05-01,1020,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-05-01,1020,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-06-01,1061,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-06-01,1061,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-07-01,1093,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-07-01,1093,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-03-02,937,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-03-02,937,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-01-03 09:00:00,818,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-01-03 09:00:00,818,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2023-12-08 13:00:00,475,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2023-12-08 13:00:00,475,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2023-12-13 22:00:00,649,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2023-12-13 22:00:00,649,"BUENOS AIRES","HINOJO","CALLE 5 S/N"
2024-02-01,871,"BUENOS AIRES","AMERICA","Moreno 147"
2024-02-01,871,"BUENOS AIRES","AMERICA","Moreno 147"
2024-04-01,981,"BUENOS AIRES","AMERICA","Moreno 147"
2024-04-01,981,"BUENOS AIRES","AMERICA","Moreno 147"
2024-05-01,1020,"BUENOS AIRES","AMERICA","Moreno 147"
2024-05-01,1020,"BUENOS AIRES","AMERICA","Moreno 147"
2024-06-01,1061,"BUENOS AIRES","AMERICA","Moreno 147"
2024-06-01,1061,"BUENOS AIRES","AMERICA","Moreno 147"
2024-07-01,1093,"BUENOS AIRES","AMERICA","Moreno 147"
2024-07-01,1093,"BUENOS AIRES","AMERICA","Moreno 147"
2024-03-02,937,"BUENOS AIRES","AMERICA","Moreno 147"
2024-03-02,937,"BUENOS AIRES","AMERICA","Moreno 147"
2024-01-03 09:00:00,818,"BUENOS AIRES","AMERICA","Moreno 147"
2024-01-03 09:00:00,818,"BUENOS AIRES","AMERICA","Moreno 147"
2023-12-08 13:00:00,475,"BUENOS AIRES","AMERICA","Moreno 147"
2023-12-08 13:00:00,475,"BUENOS AIRES","AMERICA","Moreno 147"
2023-12-13 22:00:00,649,"BUENOS AIRES","AMERICA","Moreno 147"
2023-12-13 22:00:00,649,"BUENOS AIRES","AMERICA","Moreno 147"
2024-02-01,825,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-02-01,825,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-04-01,929,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-04-01,929,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-05-01,966,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-05-01,966,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-06-01,999,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-06-01,999,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-07-01,1029,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-07-01,1029,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-03-02,887,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-03-02,887,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-01-03 09:00:00,775,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-01-03 09:00:00,775,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2023-12-08 13:00:00,446,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2023-12-08 13:00:00,446,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2023-12-13 22:00:00,613,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2023-12-13 22:00:00,613,"BUENOS AIRES","VERONICA","CALLE 29 Y DIAGONAL 61"
2024-02-01,825,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-02-01,825,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-04-01,929,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-04-01,929,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-05-01,966,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-05-01,966,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-06-01,999,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-06-01,999,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-07-01,1029,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-07-01,1029,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-03-02,887,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-03-02,887,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-01-03 09:00:00,775,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-01-03 09:00:00,775,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2023-12-08 13:00:00,446,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2023-12-08 13:00:00,446,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2023-12-13 22:00:00,613,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2023-12-13 22:00:00,613,"BUENOS AIRES","VIEYTES","RUTA 36 KM 121"
2024-02-01,871,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-02-01,871,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-04-01,981,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-04-01,981,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-05-01,1020,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-05-01,1020,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-06-01,1061,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-06-01,1061,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-07-01,1093,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-07-01,1093,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-03-02,937,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-03-02,937,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-01-03 09:00:00,818,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-01-03 09:00:00,818,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2023-12-08 13:00:00,475,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2023-12-08 13:00:00,475,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2023-12-13 22:00:00,649,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2023-12-13 22:00:00,649,"BUENOS AIRES","GONZALEZ MORENO","RUTA 70 Y ACCESO A GLEZ. MORENO"
2024-02-01,871,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-02-01,871,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-04-01,981,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-04-01,981,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-05-01,1020,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-05-01,1020,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-06-01,1061,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-06-01,1061,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-07-01,1093,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-07-01,1093,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-03-02,937,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-03-02,937,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-01-03 09:00:00,818,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-01-03 09:00:00,818,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2023-12-08 13:00:00,475,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2023-12-08 13:00:00,475,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2023-12-13 22:00:00,649,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2023-12-13 22:00:00,649,"BUENOS AIRES","CARLOS TEJEDOR","ACC. A RUTA 226 S/N Y DR. RATTO"
2024-02-01,871,"BUENOS AIRES","CARHUE","Moreno 10"
2024-02-01,871,"BUENOS AIRES","CARHUE","Moreno 10"
2024-04-01,981,"BUENOS AIRES","CARHUE","Moreno 10"
2024-04-01,981,"BUENOS AIRES","CARHUE","Moreno 10"
2024-05-01,1020,"BUENOS AIRES","CARHUE","Moreno 10"
2024-05-01,1020,"BUENOS AIRES","CARHUE","Moreno 10"
2024-06-01,1061,"BUENOS AIRES","CARHUE","Moreno 10"
2024-06-01,1061,"BUENOS AIRES","CARHUE","Moreno 10"
2024-07-01,1093,"BUENOS AIRES","CARHUE","Moreno 10"
2024-07-01,1093,"BUENOS AIRES","CARHUE","Moreno 10"
2024-03-02,937,"BUENOS AIRES","CARHUE","Moreno 10"
2024-03-02,937,"BUENOS AIRES","CARHUE","Moreno 10"
2024-01-03 09:00:00,818,"BUENOS AIRES","CARHUE","Moreno 10"
2024-01-03 09:00:00,818,"BUENOS AIRES","CARHUE","Moreno 10"
2023-12-08 13:00:00,475,"BUENOS AIRES","CARHUE","Moreno 10"
2023-12-08 13:00:00,475,"BUENOS AIRES","CARHUE","Moreno 10"
2023-12-13 22:00:00,649,"BUENOS AIRES","CARHUE","Moreno 10"
2023-12-13 22:00:00,649,"BUENOS AIRES","CARHUE","Moreno 10"
2024-02-01,828,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-02-01,828,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-04-01,933,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-04-01,933,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-05-01,970,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-05-01,970,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-06-01,1021,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-06-01,1021,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-07-01,1053,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-07-01,1053,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-03-02,891,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-03-02,891,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-01-03 09:00:00,778,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-01-03 09:00:00,778,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
2024-05-03,971,"BUENOS AIRES","WILDE","CRISOLOGO LARRALDE 5310"
